LOC_DIST,test1,LOCALIDAD,DISTRITO,PROVINCIA,POBLACION,casos 2013,casos 2014,casos 2015,casos 2016,casos 2017,casos 2018,casos 2019,IPAs 2013,IPAs 2014,IPAs 2015,IPAs 2016,IPAs 2017,IPAs 2018,IPAs 2019,filtro
CANAAN DE LA ESPERANZA_YAVARI,CANAAN DE LA ESPERANZA_YAVARI,CANAAN DE LA ESPERANZA,YAVARI,MARISCAL RAMON CASTILLA,72,69,22,50,15,19,5,8,958.33,305.56,694.44,208.33,263.89,69.44,111.11,NO
CAROLINA_YAVARI,CAROLINA_YAVARI,CAROLINA,YAVARI,MARISCAL RAMON CASTILLA,10,8,6,2,1,3,3,1,800,600,200,100,300,300,100,NO
CASAMBU_YAVARI,CASAMBU_YAVARI,CASAMBU,YAVARI,MARISCAL RAMON CASTILLA,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NO
CHINERIA_YAVARI,CHINERIA_YAVARI,CHINERIA,YAVARI,MARISCAL RAMON CASTILLA,171,1,0,0,0,0,0,0,5.85,0,0,0,0,0,0,NO
ERENE_YAVARI,ERENE_YAVARI,ERENE,YAVARI,MARISCAL RAMON CASTILLA,,199,1,1,15,4,12,5,0,0,0,0,0,0,0,NO
ES UN DISTRITO_YAVARI,#N/A,ES UN DISTRITO,YAVARI,MARISCAL RAMON CASTILLA,,25,9,16,3,16,20,1,0,0,0,0,0,0,0,NO
ESPERANZA_YAVARI,ESPERANZA_YAVARI,ESPERANZA,YAVARI,MARISCAL RAMON CASTILLA,,67,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
FOLY_YAVARI,FOLY_YAVARI,FOLY,YAVARI,MARISCAL RAMON CASTILLA,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
GAMBOA_YAVARI,GAMBOA_YAVARI,GAMBOA,YAVARI,MARISCAL RAMON CASTILLA,139,3,0,0,0,0,0,0,21.58,0,0,0,0,0,0,NO
HORACIO ZEVALLOS_SAN PABLO,HORACIO ZEVALLOS_SAN PABLO,HORACIO ZEVALLOS,SAN PABLO,MARISCAL RAMON CASTILLA,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NO
INTERNADO_YAVARI,INTERNADO_YAVARI,INTERNADO,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
ISLANDIA_YAVARI,ISLANDIA_YAVARI,ISLANDIA,YAVARI,MARISCAL RAMON CASTILLA,1637,340,245,441,148,99,63,13,207.7,149.66,269.4,90.41,60.48,38.49,7.94,NO
JAPON_YAVARI,JAPON_YAVARI,JAPON,YAVARI,MARISCAL RAMON CASTILLA,69,104,41,76,21,35,56,16,1507.25,594.2,1101.45,304.35,507.25,811.59,231.88,NO
JERUSALEN_YAVARI,JERUSALEN_YAVARI,JERUSALEN,YAVARI,MARISCAL RAMON CASTILLA,,56,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
LAS FLORES_YAVARI,LAS FLORES_YAVARI,LAS FLORES,YAVARI,MARISCAL RAMON CASTILLA,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
LEONCIO RAMIREZ_YAVARI,LEONCIO RAMIREZ_YAVARI,LEONCIO RAMIREZ,YAVARI,MARISCAL RAMON CASTILLA,106,15,5,24,1,1,1,1,141.51,47.17,226.42,9.43,9.43,9.43,9.43,NO
LIBANO_YAVARI,LIBANO_YAVARI,LIBANO,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
LIMONERO_YAVARI,LIMONERO_YAVARI,LIMONERO,YAVARI,MARISCAL RAMON CASTILLA,115,73,38,80,1,33,45,8,634.78,330.43,695.65,8.7,286.96,391.3,69.57,NO
MACAO_YAVARI,MACAO_YAVARI,MACAO,YAVARI,MARISCAL RAMON CASTILLA,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
MARIO RIVERA_YAVARI,MARIO RIVERA_YAVARI,MARIO RIVERA,YAVARI,MARISCAL RAMON CASTILLA,17,0,0,1,0,0,0,0,0,0,58.82,0,0,0,0,NO
MIRI_YAVARI,MIRI_YAVARI,MIRI,YAVARI,MARISCAL RAMON CASTILLA,,3,0,4,0,7,2,5,0,0,0,0,0,0,0,NO
NUEVA ESPERANZA_YAVARI,NUEVA ESPERANZA_YAVARI,NUEVA ESPERANZA,YAVARI,MARISCAL RAMON CASTILLA,259,615,403,153,88,470,196,72,2374.52,1555.98,590.73,339.77,1814.67,756.76,277.99,NO
NUEVA NAZARET_YAVARI,NUEVA NAZARET_YAVARI,NUEVA NAZARET,YAVARI,MARISCAL RAMON CASTILLA,,48,1,14,1,4,4,1,0,0,0,0,0,0,0,NO
NUEVO HORIZONTE_YAVARI,NUEVO HORIZONTE_YAVARI,NUEVO HORIZONTE,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
NUEVO JERUSALEN_YAVARI,NUEVO JERUSALEN_YAVARI,NUEVO JERUSALEN,YAVARI,MARISCAL RAMON CASTILLA,203,264,126,43,3,38,103,15,1300.49,620.69,211.82,14.78,187.19,507.39,73.89,NO
NUEVO MONTE DE LOS OLIVOS_YAVARI,NUEVO MONTE DE LOS OLIVOS_YAVARI,NUEVO MONTE DE LOS OLIVOS,YAVARI,MARISCAL RAMON CASTILLA,19,6,0,16,0,81,30,0,315.79,0,842.11,0,4263.16,1578.95,0,NO
NUEVO ORIENTE_YAVARI,NUEVO ORIENTE_YAVARI,NUEVO ORIENTE,YAVARI,MARISCAL RAMON CASTILLA,63,0,0,0,0,1,0,0,0,0,0,0,15.87,0,0,NO
NUEVO PARAISO_YAVARI,NUEVO PARAISO_YAVARI,NUEVO PARAISO,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
NUEVO RECREO_YAVARI,NUEVO RECREO_YAVARI,NUEVO RECREO,YAVARI,MARISCAL RAMON CASTILLA,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
NUEVO REMANSO_YAVARI,NUEVO REMANSO_YAVARI,NUEVO REMANSO,YAVARI,MARISCAL RAMON CASTILLA,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,NO
NUEVO SAN FELIPE_YAVARI,NUEVO SAN FELIPE_YAVARI,NUEVO SAN FELIPE,YAVARI,MARISCAL RAMON CASTILLA,32,0,0,0,0,2,2,0,0,0,0,0,62.5,62.5,0,NO
NUEVO SAN JUAN_YAVARI,NUEVO SAN JUAN_YAVARI,NUEVO SAN JUAN,YAVARI,MARISCAL RAMON CASTILLA,28,1,0,0,0,0,0,0,35.71,0,0,0,0,0,0,NO
PANGUANA_YAVARI,PANGUANA_YAVARI,PANGUANA,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
PARAISO_YAVARI,PARAISO_YAVARI,PARAISO,YAVARI,MARISCAL RAMON CASTILLA,25,20,2,2,1,0,2,2,800,80,80,40,0,80,80,NO
PARANA_YAVARI,PARANA_YAVARI,PARANA,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
PARINARI_YAVARI,PARINARI_YAVARI,PARINARI,YAVARI,MARISCAL RAMON CASTILLA,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
PETROPOLIS_YAVARI,PETROPOLIS_YAVARI,PETROPOLIS,YAVARI,MARISCAL RAMON CASTILLA,149,11,7,9,4,2,1,1,73.83,46.98,60.4,26.85,13.42,6.71,6.71,NO
POBRE ALEGRE_YAVARI,POBRE ALEGRE_YAVARI,POBRE ALEGRE,YAVARI,MARISCAL RAMON CASTILLA,29,32,34,67,11,21,6,1,1103.45,1172.41,2310.34,379.31,724.14,206.9,34.48,NO
PROGRESO_YAVARI,PROGRESO_YAVARI,PROGRESO,YAVARI,MARISCAL RAMON CASTILLA,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
PUCALLPA_YAVARI,PUCALLPA_YAVARI,PUCALLPA,YAVARI,MARISCAL RAMON CASTILLA,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
PUERTO ALEGRE_YAVARI,PUERTO ALEGRE_YAVARI,PUERTO ALEGRE,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
PUERTO ALEGRIA_YAVARI,PUERTO ALEGRIA_YAVARI,PUERTO ALEGRIA,YAVARI,MARISCAL RAMON CASTILLA,478,7,1,18,8,5,5,0,14.64,2.09,37.66,16.74,10.46,10.46,0,NO
PUERTO AMELIA_YAVARI,PUERTO AMELIA_YAVARI,PUERTO AMELIA,YAVARI,MARISCAL RAMON CASTILLA,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
PUERTO LIBANO_YAVARI,PUERTO LIBANO_YAVARI,PUERTO LIBANO,YAVARI,MARISCAL RAMON CASTILLA,23,1,4,7,0,0,0,0,43.48,173.91,304.35,0,0,0,0,NO
REMANSO_YAVARI,REMANSO_YAVARI,REMANSO,YAVARI,MARISCAL RAMON CASTILLA,40,13,3,3,0,4,0,0,325,75,75,0,100,0,0,NO
RONDIÑA_YAVARI,RONDIÑA_YAVARI,RONDIÑA,YAVARI,MARISCAL RAMON CASTILLA,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NO
SACAMBU_YAVARI,SACAMBU_YAVARI,SACAMBU,YAVARI,MARISCAL RAMON CASTILLA,22,36,33,30,3,6,1,3,1636.36,1500,1363.64,136.36,272.73,45.45,136.36,NO
SAN FELIPE_YAVARI,SAN FELIPE_YAVARI,SAN FELIPE,YAVARI,MARISCAL RAMON CASTILLA,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
SAN FRANCISCO_YAVARI,SAN FRANCISCO_YAVARI,SAN FRANCISCO,YAVARI,MARISCAL RAMON CASTILLA,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
SAN JOSE DE PARINARI_YAVARI,SAN JOSE DE PARINARI_YAVARI,SAN JOSE DE PARINARI,YAVARI,MARISCAL RAMON CASTILLA,117,14,1,20,2,5,7,3,119.66,8.55,170.94,17.09,42.74,59.83,25.64,NO
SAN JUAN_YAVARI,SAN JUAN_YAVARI,SAN JUAN,YAVARI,MARISCAL RAMON CASTILLA,,11,1,10,0,29,29,0,0,0,0,0,0,0,0,NO
SAN LUIS_YAVARI,SAN LUIS_YAVARI,SAN LUIS,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
SAN MATEO_YAVARI,SAN MATEO_YAVARI,SAN MATEO,YAVARI,MARISCAL RAMON CASTILLA,,10,1,2,0,0,1,0,0,0,0,0,0,0,0,NO
SAN PABLO_YAVARI,SAN PABLO_YAVARI,SAN PABLO,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
SAN PEDRO_YAVARI,SAN PEDRO_YAVARI,SAN PEDRO,YAVARI,MARISCAL RAMON CASTILLA,478,298,330,219,7,87,33,13,623.43,690.38,458.16,14.64,182.01,69.04,27.2,NO
SAN RAIMUNDO_YAVARI,SAN RAIMUNDO_YAVARI,SAN RAIMUNDO,YAVARI,MARISCAL RAMON CASTILLA,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
SAN SALVADOR_YAVARI,SAN SALVADOR_YAVARI,SAN SALVADOR,YAVARI,MARISCAL RAMON CASTILLA,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NO
SAN SEBASTIAN_YAVARI,SAN SEBASTIAN_YAVARI,SAN SEBASTIAN,YAVARI,MARISCAL RAMON CASTILLA,125,52,22,162,2,82,7,8,416,176,1296,16,656,56,64,NO
SAN VICENTE_YAVARI,SAN VICENTE_YAVARI,SAN VICENTE,YAVARI,MARISCAL RAMON CASTILLA,,4,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
SANTA LUCIA_YAVARI,SANTA LUCIA_YAVARI,SANTA LUCIA,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
SANTA RITA_YAVARI,SANTA RITA_YAVARI,SANTA RITA,YAVARI,MARISCAL RAMON CASTILLA,52,38,10,12,0,4,7,0,730.77,192.31,230.77,0,76.92,134.62,0,NO
SANTA ROSA_YAVARI,SANTA ROSA_YAVARI,SANTA ROSA,YAVARI,MARISCAL RAMON CASTILLA,396,304,198,196,30,82,61,10,767.68,500,494.95,75.76,207.07,154.04,25.25,NO
SANTA TERESA_YAVARI,SANTA TERESA_YAVARI,SANTA TERESA,YAVARI,MARISCAL RAMON CASTILLA,,320,130,279,112,84,58,20,0,0,0,0,0,0,0,NO
SANTA TERESA I ZONA_YAVARI,SANTA TERESA I ZONA_YAVARI,SANTA TERESA I ZONA,YAVARI,MARISCAL RAMON CASTILLA,274,297,435,176,47,105,269,185,1083.94,1587.59,642.34,171.53,383.21,981.75,675.18,NO
SANTA TERESA II ZONA_YAVARI,SANTA TERESA II ZONA_YAVARI,SANTA TERESA II ZONA,YAVARI,MARISCAL RAMON CASTILLA,128,37,53,44,0,10,36,24,289.06,414.06,343.75,0,78.13,281.25,187.5,NO
SIMON RIVERA_YAVARI,SIMON RIVERA_YAVARI,SIMON RIVERA,YAVARI,MARISCAL RAMON CASTILLA,,15,6,8,0,2,1,0,0,0,0,0,0,0,0,NO
SOPLIN VARGAS_YAVARI,SOPLIN VARGAS_YAVARI,SOPLIN VARGAS,YAVARI,MARISCAL RAMON CASTILLA,178,57,40,99,20,19,11,6,320.22,224.72,556.18,112.36,106.74,61.8,33.71,NO
TABATINGA_YAVARI,TABATINGA_YAVARI,TABATINGA,YAVARI,MARISCAL RAMON CASTILLA,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
TRANSEUNTE_YAVARI,TRANSEUNTE_YAVARI,TRANSEUNTE,YAVARI,MARISCAL RAMON CASTILLA,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NO
TUCANO_YAVARI,TUCANO_YAVARI,TUCANO,YAVARI,MARISCAL RAMON CASTILLA,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
UNION FAMILIAR_YAVARI,UNION FAMILIAR_YAVARI,UNION FAMILIAR,YAVARI,MARISCAL RAMON CASTILLA,61,32,13,18,1,2,0,2,524.59,213.11,295.08,16.39,32.79,0,32.79,NO
VILLA NUEVA ESPERANZA_YAVARI,VILLA NUEVA ESPERANZA_YAVARI,VILLA NUEVA ESPERANZA,YAVARI,MARISCAL RAMON CASTILLA,,0,0,2,0,1,0,0,0,0,0,0,0,0,0,NO
YAHUMA I ZONA_YAVARI,YAHUMA I ZONA_YAVARI,YAHUMA I ZONA,YAVARI,MARISCAL RAMON CASTILLA,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
YAHUMA II ZONA_YAVARI,YAHUMA II ZONA_YAVARI,YAHUMA II ZONA,YAVARI,MARISCAL RAMON CASTILLA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
YARINA_YAVARI,YARINA_YAVARI,YARINA,YAVARI,MARISCAL RAMON CASTILLA,44,10,16,13,5,12,2,0,227.27,363.64,295.45,113.64,272.73,45.45,0,NO
YAVARISIÑO_YAVARI,YAVARISIÑO_YAVARI,YAVARISIÑO,YAVARI,MARISCAL RAMON CASTILLA,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
ZOLI_YAVARI,ZOLI_YAVARI,ZOLI,YAVARI,MARISCAL RAMON CASTILLA,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
SANTA RITA_IQUITOS,SANTA RITA_IQUITOS,SANTA RITA,IQUITOS,MAYNAS,299,207,324,217,337,192,233,150,692.31,1083.61,725.75,1127.09,642.14,779.26,501.67,SI
LLANCHAMA_SAN JUAN BAUTISTA,LLANCHAMA_SAN JUAN BAUTISTA,LLANCHAMA,SAN JUAN BAUTISTA,MAYNAS,214,282,266,356,393,86,180,96,1317.76,1242.99,1663.55,1836.45,401.87,841.12,448.6,SI
SAN ANTONIO_ALTO NANAY,SAN ANTONIO_ALTO NANAY,SAN ANTONIO,ALTO NANAY,MAYNAS,246,162,234,162,125,110,126,88,658.54,951.22,658.54,508.13,447.15,512.2,357.72,SI
ISLA YARINA_NAPO,ISLA YARINA_NAPO,ISLA YARINA,NAPO,MAYNAS,4,1,2,4,14,5,0,1,250,500,1000,3500,1250,0,250,NO
VISTO BUENO_MAZAN,VISTO BUENO_MAZAN,VISTO BUENO,MAZAN,MAYNAS,69,30,29,27,22,33,43,16,434.78,420.29,391.3,318.84,478.26,623.19,231.88,SI
SAN PEDRO_IQUITOS,SAN PEDRO_IQUITOS,SAN PEDRO,IQUITOS,MAYNAS,191,236,273,160,286,70,64,44,1235.6,1429.32,837.7,1497.38,366.49,335.08,230.37,SI
SAN JOSE DE LUPUNA_IQUITOS,SAN JOSE DE LUPUNA_IQUITOS,SAN JOSE DE LUPUNA,IQUITOS,MAYNAS,361,244,280,243,281,186,225,81,675.9,775.62,673.13,778.39,515.24,623.27,224.38,SI
NUEVA YORK_PUNCHANA,NUEVA YORK_PUNCHANA,NUEVA YORK,PUNCHANA,MAYNAS,145,116,114,40,95,51,123,28,800,786.21,275.86,655.17,351.72,848.28,193.1,NO
PUNTO ALEGRE_PUNCHANA,PUNTO ALEGRE_PUNCHANA,PUNTO ALEGRE,PUNCHANA,MAYNAS,241,172,151,112,109,146,128,46,713.69,626.56,464.73,452.28,605.81,531.12,190.87,NO
FLOR DE COCO_NAPO,FLOR DE COCO_NAPO,FLOR DE COCO,NAPO,MAYNAS,109,12,17,94,74,48,43,20,110.09,155.96,862.39,678.9,440.37,394.5,183.49,NO
SANTA ISABEL DE ZUNGARO COCHA_SAN JUAN BAUTISTA,SANTA ISABEL DE ZUNGARO COCHA_SAN JUAN BAUTISTA,SANTA ISABEL DE ZUNGARO COCHA,SAN JUAN BAUTISTA,MAYNAS,645,679,986,485,418,472,340,114,1052.71,1528.68,751.94,648.06,731.78,527.13,176.74,SI
GAMITANA COCHA_MAZAN,GAMITANA COCHA_MAZAN,GAMITANA COCHA,MAZAN,MAYNAS,92,52,38,38,41,100,93,15,565.22,413.04,413.04,445.65,1086.96,1010.87,163.04,SI
SAN RAFAEL_NAPO,SAN RAFAEL_NAPO,SAN RAFAEL,NAPO,MAYNAS,249,151,329,280,204,212,160,40,606.43,1321.29,1124.5,819.28,851.41,642.57,160.64,NO
SAMITO_ALTO NANAY,SAMITO_ALTO NANAY,SAMITO,ALTO NANAY,MAYNAS,438,180,305,340,327,329,396,70,410.96,696.35,776.26,746.58,751.14,904.11,159.82,NO
DIAMANTE AZUL_ALTO NANAY,DIAMANTE AZUL_ALTO NANAY,DIAMANTE AZUL,ALTO NANAY,MAYNAS,425,337,215,364,296,551,456,65,792.94,505.88,856.47,696.47,1296.47,1072.94,152.94,SI
MOMONCILLO_PUNCHANA,MOMONCILLO_PUNCHANA,MOMONCILLO,PUNCHANA,MAYNAS,137,206,230,126,74,105,129,19,1503.65,1678.83,919.71,540.15,766.42,941.61,138.69,NO
AYACUCHO_IQUITOS,AYACUCHO_IQUITOS,AYACUCHO,IQUITOS,MAYNAS,22,8,8,3,1,7,3,3,363.64,363.64,136.36,45.45,318.18,136.36,136.36,NO
SAN MARTIN DE PORRES_IQUITOS,SAN MARTIN DE PORRES_IQUITOS,SAN MARTIN DE PORRES,IQUITOS,MAYNAS,77,30,66,33,47,26,77,10,389.61,857.14,428.57,610.39,337.66,1000,129.87,SI
MIRAFLORES_ALTO NANAY,MIRAFLORES_ALTO NANAY,MIRAFLORES,ALTO NANAY,MAYNAS,48,5,13,14,2,10,22,6,104.17,270.83,291.67,41.67,208.33,458.33,125,NO
SABOYA_ALTO NANAY,SABOYA_ALTO NANAY,SABOYA,ALTO NANAY,MAYNAS,72,31,49,78,24,21,20,9,430.56,680.56,1083.33,333.33,291.67,277.78,125,NO
NUEVO LORETO_ALTO NANAY,NUEVO LORETO_ALTO NANAY,NUEVO LORETO,ALTO NANAY,MAYNAS,33,9,15,7,2,9,5,4,272.73,454.55,212.12,60.61,272.73,151.52,121.21,NO
SHAPAJAL_NAPO,SHAPAJAL_NAPO,SHAPAJAL,NAPO,MAYNAS,89,9,19,105,68,17,20,10,101.12,213.48,1179.78,764.04,191.01,224.72,112.36,NO
CENTRO FUERTE_PUNCHANA,CENTRO FUERTE_PUNCHANA,CENTRO FUERTE,PUNCHANA,MAYNAS,144,139,163,131,108,150,82,16,965.28,1131.94,909.72,750,1041.67,569.44,111.11,NO
NINA RUMI_SAN JUAN BAUTISTA,NINA RUMI_SAN JUAN BAUTISTA,NINA RUMI,SAN JUAN BAUTISTA,MAYNAS,649,514,632,554,385,125,349,70,791.99,973.81,853.62,593.22,192.6,537.75,107.86,SI
ALMIRANTE MIGUEL GRAU_PUNCHANA,ALMIRANTE MIGUEL GRAU_PUNCHANA,ALMIRANTE MIGUEL GRAU,PUNCHANA,MAYNAS,28,24,26,17,6,3,6,3,857.14,928.57,607.14,214.29,107.14,214.29,107.14,NO
FLOR DE AGOSTO_PUNCHANA,FLOR DE AGOSTO_PUNCHANA,FLOR DE AGOSTO,PUNCHANA,MAYNAS,47,73,53,25,18,24,37,5,1553.19,1127.66,531.91,382.98,510.64,787.23,106.38,NO
SALVATIERRA_ALTO NANAY,SALVATIERRA_ALTO NANAY,SALVATIERRA,ALTO NANAY,MAYNAS,29,1,9,5,0,1,6,3,34.48,310.34,172.41,0,34.48,206.9,103.45,NO
LIBERTAD_IQUITOS,LIBERTAD_IQUITOS,LIBERTAD,IQUITOS,MAYNAS,264,181,282,252,177,229,171,27,685.61,1068.18,954.55,670.45,867.42,647.73,102.27,SI
LAGUNAS_IQUITOS,LAGUNAS_IQUITOS,LAGUNAS,IQUITOS,MAYNAS,50,38,39,32,34,27,35,5,760,780,640,680,540,700,100,NO
SANTA MARIA_NAPO,SANTA MARIA_NAPO,SANTA MARIA,NAPO,MAYNAS,233,150,234,511,312,201,80,23,643.78,1004.29,2193.13,1339.06,862.66,343.35,98.71,NO
FILADELFIA_INDIANA,FILADELFIA_INDIANA,FILADELFIA,INDIANA,MAYNAS,32,13,0,0,26,0,7,3,406.25,0,0,812.5,0,218.75,93.75,NO
NUEVO TARAPACA_FERNANDO LORES,NUEVO TARAPACA_FERNANDO LORES,NUEVO TARAPACA,FERNANDO LORES,MAYNAS,76,4,0,0,0,0,0,7,52.63,0,0,0,0,0,92.11,NO
MONTE CALVARIO_ALTO NANAY,MONTE CALVARIO_ALTO NANAY,MONTE CALVARIO,ALTO NANAY,MAYNAS,55,20,28,23,5,16,13,5,363.64,509.09,418.18,90.91,290.91,236.36,90.91,NO
MANACAMIRI_IQUITOS,MANACAMIRI_IQUITOS,MANACAMIRI,IQUITOS,MAYNAS,529,197,332,71,107,49,122,48,372.4,627.6,134.22,202.27,92.63,230.62,90.74,SI
PUCA URCO_ALTO NANAY,PUCA URCO_ALTO NANAY,PUCA URCO,ALTO NANAY,MAYNAS,172,73,91,118,19,18,57,15,424.42,529.07,686.05,110.47,104.65,331.4,87.21,NO
LIBERTAD_MAZAN,LIBERTAD_MAZAN,LIBERTAD,MAZAN,MAYNAS,282,184,134,203,107,134,124,24,652.48,475.18,719.86,379.43,475.18,439.72,85.11,SI
SANTA MARIA DEL ALTO NANAY_ALTO NANAY,SANTA MARIA DEL ALTO NANAY_ALTO NANAY,SANTA MARIA DEL ALTO NANAY,ALTO NANAY,MAYNAS,762,470,667,795,603,813,571,62,616.8,875.33,1043.31,791.34,1066.93,749.34,81.36,NO
PISCO_ALTO NANAY,PISCO_ALTO NANAY,PISCO,ALTO NANAY,MAYNAS,75,42,68,99,19,34,35,6,560,906.67,1320,253.33,453.33,466.67,80,NO
CAMPO SERIO_TORRES CAUSANA,CAMPO SERIO_TORRES CAUSANA,CAMPO SERIO,TORRES CAUSANA,MAYNAS,432,36,104,85,240,176,334,34,83.33,240.74,196.76,555.56,407.41,773.15,78.7,NO
VARILLAL_SAN JUAN BAUTISTA,VARILLAL_SAN JUAN BAUTISTA,VARILLAL,SAN JUAN BAUTISTA,MAYNAS,646,177,247,346,577,253,123,47,273.99,382.35,535.6,893.19,391.64,190.4,72.76,SI
AGRARIO SHIMBILLO_PUNCHANA,AGRARIO SHIMBILLO_PUNCHANA,AGRARIO SHIMBILLO,PUNCHANA,MAYNAS,15,2,7,2,2,4,2,1,133.33,466.67,133.33,133.33,266.67,133.33,66.67,NO
BUENA VISTA_NAPO,BUENA VISTA_NAPO,BUENA VISTA,NAPO,MAYNAS,405,45,202,415,263,351,250,26,111.11,498.77,1024.69,649.38,866.67,617.28,64.2,NO
BOLIVAR_NAPO,BOLIVAR_NAPO,BOLIVAR,NAPO,MAYNAS,79,1,15,50,65,17,12,5,12.66,189.87,632.91,822.78,215.19,151.9,63.29,NO
PADRE COCHA_PUNCHANA,PADRE COCHA_PUNCHANA,PADRE COCHA,PUNCHANA,MAYNAS,1695,548,861,227,169,213,516,106,323.3,507.96,133.92,99.71,125.66,304.42,62.54,SI
NUEVA CHAMBIRA_NAPO,NUEVA CHAMBIRA_NAPO,NUEVA CHAMBIRA,NAPO,MAYNAS,32,9,4,4,6,4,6,2,281.25,125,125,187.5,125,187.5,62.5,NO
SAN JUAN DE MUNICH_BELEN,SAN JUAN DE MUNICH_BELEN,SAN JUAN DE MUNICH,BELEN,MAYNAS,237,50,71,86,39,71,55,14,210.97,299.58,362.87,164.56,299.58,232.07,59.07,NO
SAN ANTONIO_PUNCHANA,SAN ANTONIO_PUNCHANA,SAN ANTONIO,PUNCHANA,MAYNAS,70,14,6,4,16,19,60,4,200,85.71,57.14,228.57,271.43,857.14,57.14,NO
URBINA_NAPO,URBINA_NAPO,URBINA,NAPO,MAYNAS,125,32,0,69,118,34,16,7,256,0,552,944,272,128,56,NO
SANTA VICTORIA_NAPO,SANTA VICTORIA_NAPO,SANTA VICTORIA,NAPO,MAYNAS,72,37,1,6,61,33,13,4,513.89,13.89,83.33,847.22,458.33,180.56,55.56,NO
SAN JUAN DE UNGURAHUAL_ALTO NANAY,SAN JUAN DE UNGURAHUAL_ALTO NANAY,SAN JUAN DE UNGURAHUAL,ALTO NANAY,MAYNAS,199,97,90,68,17,38,99,11,487.44,452.26,341.71,85.43,190.95,497.49,55.28,NO
SAN CARLOS_SAN JUAN BAUTISTA,SAN CARLOS_SAN JUAN BAUTISTA,SAN CARLOS,SAN JUAN BAUTISTA,MAYNAS,74,56,55,84,42,4,4,4,756.76,743.24,1135.14,567.57,54.05,54.05,54.05,NO
NUEVA LIBERTAD_NAPO,NUEVA LIBERTAD_NAPO,NUEVA LIBERTAD,NAPO,MAYNAS,114,25,46,65,96,57,24,6,219.3,403.51,570.18,842.11,500,210.53,52.63,NO
SAN JOSE_NAPO,SAN JOSE_NAPO,SAN JOSE,NAPO,MAYNAS,20,0,0,0,9,10,8,1,0,0,0,450,500,400,50,NO
MISHANA_SAN JUAN BAUTISTA,MISHANA_SAN JUAN BAUTISTA,MISHANA,SAN JUAN BAUTISTA,MAYNAS,62,28,57,39,3,2,7,3,451.61,919.35,629.03,48.39,32.26,112.9,48.39,NO
PROGRESO ZONA 1_PUNCHANA,PROGRESO ZONA 1_PUNCHANA,PROGRESO ZONA 1,PUNCHANA,MAYNAS,42,77,69,33,20,9,18,2,1833.33,1642.86,785.71,476.19,214.29,428.57,47.62,NO
PUERTO ALICIA_PUNCHANA,PUERTO ALICIA_PUNCHANA,PUERTO ALICIA,PUNCHANA,MAYNAS,86,35,61,31,29,17,17,4,406.98,709.3,360.47,337.21,197.67,197.67,46.51,NO
